재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당이익(손실),-1066,-1237,-134
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,12454407959,6790882634,2044137034
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,4580993163,397387274,7620057581
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,4516359439,1077990914,1359021410
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용(수익),18423601,0,16401348
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-4242852,247959550,-20330672
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         당기손익으로 재분류되지 않는항목,-4242852,247959550,-20330672
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,            기타포괄손익-공정가치금융상품,0,0,12500000
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            순확정급여부채의 재측정요소,-4242852,247959550,-32830672
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),-8152319628,-8749671628,-11370013531
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),-8170743229,-8749671628,-11386414879
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[139050],BF랩스,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,20944107562,18965524343,17178998137
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,dart_AllowanceForOtherDoubtfulAccounts,      기타의대손상각비환입(비용),208380130,139343220,5972645399
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,dart_BadDebtExpenses,      대손상각비,14429979,773126348,168267537
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익(손실),2.41387E+11,2.49222E+11,1.97159E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타이익,22658096179,17831406328,19473489742
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타비용,17995577919,14664307791,12704559588
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,1.24953E+12,1.11717E+12,9.74614E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,1.72951E+11,2.00913E+11,1.52141E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,6.64077E+12,6.21061E+12,5.59015E+12
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당이익(손실),10704,11039,8464
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,46320811389,30609938418,22948469356
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,1.49093E+12,1.36716E+12,1.17194E+12
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,51931483754,59746287804,44144376353
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod,      금융수익-유효이자율법으로계산한이자수익,25414107909,13681442887,9520868043
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-11964321076,10212633712,5922403098
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,         당기손익으로 재분류되지 않는항목(세후기타포괄손익),-11964321076,10212633712,5922403098
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesFromInvestmentsInEquityInstruments,            기타포괄손익-공정가치측정금융자산 공정가치 변동,-360106332,-1094170314,2526394030
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,            순확정급여부채의재측정요소,-11604214744,11306804026,3396009068
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherFinanceIncome,      금융수익-기타,11912817218,15124754818,5835696038
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLoss,      당기순이익(손실),1.84915E+11,1.907E+11,1.46219E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_ProfitLossBeforeTax,      법인세비용차감전순이익(손실),2.36847E+11,2.50446E+11,1.90363E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[282330],BGF리테일,유가증권시장상장법인,471,종합 소매업,12,2023-12-31,사업보고서,KRW,ifrs-full_Revenue,      매출액,8.1317E+12,7.57777E+12,6.76209E+12
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,dart_OperatingIncomeLoss,      영업이익,8090366568,6413310382,17335031729
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherGains,      기타수익,1344229980,1125406713,7889462396
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherLosses,      기타비용,1141678,17590690,4684383
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,dart_TotalSellingGeneralAdministrativeExpenses,      판매비와관리비,19095036976,16143102001,11695855923
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_ComprehensiveIncome,      총포괄손익,-15853865488,17620851011,2718197419
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_CostOfSales,      매출원가,1.43068E+11,1.57113E+11,1.20057E+11
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_BasicEarningsLossPerShare,         기본주당순이익,-363,669,-134
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_DilutedEarningsLossPerShare,         희석주당순이익,-363,6,-134
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceCosts,      금융원가,25314181926,16000407646,35539200710
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_FinanceIncome,      금융수익,6076600806,30740346051,8140807396
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_GrossProfit,      매출총이익,27185403544,22556412383,29030887652
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_IncomeTaxExpenseContinuingOperations,      법인세비용,5449796230,4995740483,549919412
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,ifrs-full_OtherComprehensiveIncome,      기타포괄손익,-599943008,355526684,5446700403
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeNetOfTaxChangeInFairValueOfFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,            기타포괄손익-공정가치측정금융자산평가손익,0,0,-2040451
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,entity00599595_udf_IS_202331510244732_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            순확정급여채무의 재측정요소,-599943008,259435140,-126885047
"단일 포괄손익계산서, 기능별 분류, 세후 - 별도",[126600],BGF에코머티리얼즈,코스닥시장상장법인,202,합성고무 및 플라스틱 물질 제조업,12,2023-12-31,사업보고서,KRW,entity00599595_udf_IS_202422914312693OfOtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,            재평가잉여금,0,96091544,5575625901
